id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label
36660,23.0,,1.0,62.0,900.0,0.0,1.0,,204.0,68.0,216.0,1778.0,0.0
1999,21.0,0.0,2.0,75.0,700.0,0.0,1.0,7.0,179.0,68.0,216.0,1778.0,0.0
2445,58.0,,2.0,8.0,700.0,100.0,1.0,,30.0,29.0,216.0,1778.0,1.0
752,18.0,0.0,2.0,20.0,300.0,0.0,1.0,7.0,303.0,23.0,216.0,1778.0,0.0
10462,20.0,,0.0,28.0,100.0,10.0,1.0,,77.0,68.0,216.0,1778.0,0.0
34239,49.0,1.0,2.0,47.0,800.0,0.0,1.0,37.0,591.0,29.0,216.0,1778.0,1.0
27016,35.0,1.0,2.0,13.0,200.0,0.0,1.0,,537.0,29.0,216.0,1778.0,0.0
36912,46.0,,2.0,58.0,400.0,0.0,1.0,7.0,424.0,73.0,216.0,1778.0,0.0
10632,55.0,,1.0,69.0,0.0,0.0,0.0,,67.0,68.0,216.0,1778.0,0.0
26991,37.0,0.0,1.0,38.0,600.0,380.0,1.0,43.0,538.0,23.0,216.0,1778.0,0.0
21925,44.0,1.0,2.0,72.0,500.0,0.0,1.0,50.0,221.0,68.0,216.0,1778.0,0.0
15236,28.0,0.0,1.0,70.0,300.0,10.0,1.0,,683.0,68.0,216.0,1778.0,0.0
27480,40.0,0.0,1.0,49.0,600.0,0.0,1.0,,622.0,73.0,216.0,1778.0,0.0
12304,24.0,,2.0,42.0,0.0,30.0,1.0,,35.0,74.0,216.0,1778.0,0.0
26708,65.0,1.0,2.0,64.0,900.0,0.0,1.0,,418.0,68.0,216.0,1778.0,1.0
27694,,,2.0,,,,1.0,,695.0,106.0,216.0,1778.0,0.0
26502,,,1.0,,,,1.0,,597.0,68.0,216.0,1778.0,0.0
32129,38.0,1.0,2.0,57.0,0.0,0.0,1.0,,587.0,68.0,216.0,1778.0,0.0
12700,30.0,0.0,1.0,71.0,200.0,3630.0,1.0,,540.0,68.0,216.0,1778.0,0.0
13985,26.0,0.0,1.0,131.0,300.0,10.0,1.0,,560.0,68.0,216.0,1778.0,0.0
21317,32.0,0.0,1.0,54.0,600.0,10.0,1.0,7.0,567.0,68.0,216.0,1778.0,0.0
12289,28.0,0.0,2.0,66.0,400.0,0.0,1.0,,553.0,68.0,216.0,1778.0,0.0
33486,31.0,0.0,2.0,37.0,0.0,110.0,1.0,7.0,703.0,73.0,216.0,1778.0,0.0
947,52.0,0.0,2.0,30.0,800.0,0.0,1.0,,686.0,73.0,216.0,1778.0,1.0
232,22.0,0.0,1.0,67.0,0.0,310.0,1.0,7.0,614.0,73.0,216.0,1778.0,0.0
33897,19.0,0.0,1.0,62.0,500.0,210.0,1.0,7.0,612.0,66.0,216.0,1778.0,0.0
15644,39.0,0.0,1.0,42.0,100.0,130.0,1.0,,509.0,68.0,216.0,1778.0,0.0
2745,22.0,,1.0,12.0,100.0,10.0,1.0,,93.0,39.0,216.0,1778.0,0.0
36683,31.0,,2.0,80.0,300.0,0.0,1.0,,444.0,68.0,216.0,1778.0,0.0
27324,31.0,0.0,2.0,71.0,800.0,0.0,1.0,43.0,620.0,68.0,216.0,1778.0,0.0
4826,21.0,,2.0,52.0,600.0,0.0,1.0,7.0,591.0,73.0,216.0,1778.0,0.0
22329,49.0,1.0,2.0,4.0,800.0,10.0,1.0,,315.0,23.0,216.0,1778.0,
18163,24.0,0.0,1.0,63.0,200.0,20.0,0.0,43.0,635.0,68.0,216.0,1778.0,0.0
33435,24.0,0.0,2.0,80.0,400.0,390.0,1.0,43.0,639.0,68.0,216.0,1778.0,0.0
15290,30.0,0.0,1.0,69.0,800.0,20.0,0.0,43.0,695.0,68.0,216.0,1778.0,0.0
20265,28.0,0.0,2.0,63.0,600.0,10.0,1.0,43.0,697.0,68.0,216.0,1778.0,0.0
6681,22.0,,1.0,36.0,0.0,0.0,1.0,,277.0,39.0,216.0,1778.0,0.0
22821,30.0,0.0,2.0,42.0,900.0,0.0,1.0,43.0,729.0,68.0,216.0,1778.0,0.0
14973,49.0,1.0,1.0,64.0,100.0,0.0,1.0,43.0,581.0,73.0,216.0,1778.0,0.0
535,35.0,,2.0,71.0,0.0,410.0,1.0,,339.0,68.0,216.0,1778.0,1.0
2697,32.0,,2.0,67.0,0.0,0.0,1.0,,49.0,68.0,216.0,1778.0,0.0
33532,51.0,0.0,2.0,40.0,900.0,150.0,1.0,20.0,58.0,68.0,216.0,1778.0,1.0
32488,34.0,0.0,2.0,81.0,200.0,0.0,1.0,7.0,418.0,73.0,216.0,1778.0,0.0
7003,21.0,0.0,1.0,76.0,700.0,0.0,1.0,7.0,309.0,71.0,216.0,1778.0,0.0
35716,25.0,,1.0,78.0,700.0,10.0,1.0,,105.0,68.0,216.0,1778.0,0.0
23351,31.0,0.0,1.0,57.0,600.0,370.0,1.0,7.0,276.0,68.0,216.0,1778.0,0.0
21570,26.0,,1.0,76.0,600.0,50.0,1.0,7.0,119.0,68.0,216.0,1778.0,0.0
33554,41.0,,2.0,29.0,700.0,70.0,1.0,43.0,536.0,29.0,216.0,1778.0,0.0
26112,26.0,0.0,2.0,59.0,900.0,20.0,0.0,43.0,612.0,73.0,216.0,1778.0,0.0
15546,56.0,,1.0,23.0,800.0,10.0,1.0,,77.0,68.0,216.0,1778.0,0.0
20688,36.0,0.0,1.0,47.0,600.0,0.0,1.0,7.0,250.0,73.0,216.0,1778.0,0.0
27712,24.0,0.0,2.0,65.0,900.0,0.0,1.0,,767.0,68.0,216.0,1778.0,0.0
35731,,,0.0,,,,,,750.0,68.0,216.0,1778.0,0.0
26222,37.0,,1.0,62.0,100.0,0.0,1.0,43.0,374.0,68.0,216.0,1778.0,0.0
172,26.0,0.0,2.0,75.0,800.0,0.0,1.0,,717.0,68.0,216.0,1778.0,0.0
25979,39.0,0.0,1.0,67.0,0.0,900.0,1.0,43.0,642.0,68.0,216.0,1778.0,0.0
12678,24.0,0.0,1.0,72.0,0.0,10.0,1.0,43.0,637.0,68.0,216.0,1778.0,0.0
12844,31.0,0.0,1.0,40.0,400.0,0.0,1.0,43.0,636.0,68.0,216.0,1778.0,0.0
30005,43.0,,1.0,65.0,500.0,30.0,1.0,,606.0,68.0,216.0,1778.0,0.0
19762,36.0,0.0,1.0,60.0,800.0,10.0,1.0,43.0,1481.0,73.0,216.0,1778.0,0.0
29034,25.0,,1.0,68.0,700.0,0.0,1.0,,58.0,41.0,216.0,1778.0,0.0
22033,,,1.0,,,,1.0,,622.0,68.0,216.0,1778.0,0.0
19828,45.0,,1.0,51.0,600.0,0.0,1.0,,229.0,68.0,165.0,540.0,0.0
20382,52.0,0.0,2.0,61.0,400.0,60.0,1.0,,591.0,68.0,204.0,642.0,0.0
5536,22.0,,1.0,13.0,800.0,0.0,1.0,,132.0,68.0,219.0,698.0,0.0
26137,43.0,,1.0,22.0,400.0,0.0,1.0,,379.0,73.0,219.0,698.0,0.0
15174,29.0,0.0,1.0,71.0,200.0,0.0,1.0,,595.0,68.0,207.0,827.0,0.0
30549,26.0,,1.0,65.0,300.0,0.0,1.0,43.0,712.0,73.0,207.0,301.0,0.0
7221,40.0,1.0,2.0,40.0,200.0,20.0,1.0,,292.0,23.0,216.0,1882.0,1.0
28328,30.0,,2.0,66.0,500.0,10.0,0.0,7.0,378.0,68.0,216.0,1882.0,0.0
12975,46.0,0.0,2.0,80.0,400.0,60.0,1.0,,464.0,68.0,216.0,1882.0,0.0
21660,32.0,1.0,2.0,64.0,900.0,450.0,1.0,43.0,134.0,68.0,216.0,2080.0,0.0
11802,24.0,0.0,2.0,65.0,600.0,20.0,1.0,,1279.0,73.0,216.0,2080.0,0.0
4346,,,1.0,,,,1.0,,704.0,68.0,216.0,616.0,0.0
9143,19.0,,2.0,67.0,0.0,0.0,1.0,,394.0,68.0,216.0,616.0,0.0
426,71.0,0.0,2.0,54.0,900.0,0.0,1.0,,833.0,68.0,216.0,616.0,0.0
1417,41.0,0.0,1.0,88.0,600.0,10.0,1.0,44.0,672.0,68.0,216.0,616.0,0.0
26573,50.0,0.0,2.0,69.0,600.0,10.0,1.0,,100.0,68.0,216.0,616.0,0.0
4311,60.0,0.0,2.0,20.0,300.0,0.0,1.0,,534.0,74.0,216.0,616.0,0.0
6622,38.0,0.0,2.0,8.0,200.0,10.0,1.0,,566.0,6.0,216.0,616.0,
25542,42.0,1.0,2.0,60.0,200.0,0.0,1.0,,242.0,68.0,216.0,616.0,0.0
24938,41.0,1.0,1.0,9.0,900.0,0.0,1.0,,613.0,29.0,216.0,616.0,1.0
17545,53.0,1.0,2.0,62.0,300.0,0.0,1.0,,409.0,68.0,216.0,616.0,0.0
15528,30.0,1.0,1.0,28.0,0.0,20.0,1.0,7.0,86.0,29.0,216.0,616.0,0.0
15592,21.0,0.0,2.0,78.0,300.0,30.0,1.0,,635.0,68.0,216.0,1030.0,0.0
18365,24.0,0.0,1.0,65.0,400.0,40.0,1.0,43.0,695.0,68.0,216.0,1030.0,0.0
16294,22.0,0.0,2.0,32.0,900.0,170.0,1.0,,596.0,29.0,216.0,1093.0,0.0
19091,37.0,0.0,2.0,11.0,700.0,0.0,1.0,7.0,561.0,62.0,216.0,1093.0,0.0
30535,22.0,,1.0,68.0,200.0,0.0,1.0,43.0,121.0,68.0,216.0,1093.0,0.0
10734,69.0,1.0,2.0,17.0,600.0,0.0,1.0,,788.0,29.0,216.0,1093.0,0.0
21484,42.0,1.0,2.0,14.0,800.0,0.0,1.0,14.0,177.0,29.0,216.0,1093.0,0.0
11451,26.0,0.0,2.0,71.0,800.0,10.0,1.0,7.0,482.0,68.0,216.0,1608.0,0.0
17520,28.0,0.0,2.0,67.0,200.0,0.0,1.0,7.0,548.0,68.0,216.0,1608.0,0.0
5167,19.0,,1.0,70.0,700.0,20.0,1.0,43.0,173.0,68.0,216.0,1608.0,0.0
6381,18.0,,2.0,13.0,800.0,40.0,1.0,,245.0,29.0,216.0,1608.0,0.0
26250,23.0,,2.0,62.0,700.0,100.0,1.0,7.0,45.0,68.0,216.0,1608.0,0.0
1020,26.0,0.0,2.0,74.0,600.0,10.0,1.0,,1543.0,68.0,216.0,1608.0,0.0
6479,23.0,,1.0,45.0,700.0,350.0,1.0,,221.0,64.0,216.0,1608.0,0.0
8260,33.0,0.0,1.0,77.0,0.0,0.0,1.0,,591.0,68.0,216.0,1608.0,0.0
7502,21.0,0.0,2.0,29.0,600.0,0.0,1.0,,568.0,23.0,216.0,1608.0,0.0
24095,25.0,0.0,2.0,60.0,100.0,20.0,1.0,,804.0,68.0,216.0,1608.0,0.0
26868,19.0,,2.0,75.0,700.0,20.0,1.0,7.0,456.0,73.0,216.0,1608.0,0.0
36310,32.0,,1.0,66.0,900.0,40.0,1.0,,332.0,68.0,216.0,1608.0,0.0
37008,29.0,0.0,1.0,53.0,700.0,10.0,1.0,,603.0,23.0,216.0,1608.0,0.0
34498,27.0,,1.0,53.0,500.0,30.0,1.0,,46.0,68.0,216.0,1608.0,0.0
23681,39.0,,2.0,68.0,600.0,0.0,1.0,,436.0,68.0,216.0,1608.0,0.0
17347,22.0,,1.0,79.0,600.0,10.0,1.0,,60.0,68.0,216.0,1608.0,0.0
8309,69.0,,2.0,67.0,900.0,0.0,1.0,43.0,79.0,68.0,216.0,1608.0,1.0
18378,18.0,,1.0,56.0,300.0,10.0,1.0,43.0,91.0,68.0,216.0,1608.0,0.0
12037,25.0,,1.0,16.0,500.0,130.0,1.0,,86.0,74.0,216.0,1608.0,0.0
21552,26.0,0.0,2.0,6.0,600.0,10.0,1.0,,437.0,29.0,216.0,1608.0,0.0
19403,32.0,,0.0,26.0,400.0,10.0,1.0,7.0,377.0,73.0,216.0,1608.0,0.0
26359,21.0,0.0,1.0,81.0,300.0,40.0,1.0,,669.0,68.0,216.0,1608.0,0.0
10528,19.0,,1.0,73.0,500.0,0.0,1.0,,103.0,68.0,216.0,1608.0,0.0
5298,23.0,,2.0,71.0,400.0,0.0,1.0,,833.0,68.0,216.0,1608.0,0.0
28189,24.0,0.0,1.0,21.0,700.0,10.0,1.0,12.0,190.0,29.0,216.0,1608.0,0.0
27782,25.0,0.0,1.0,59.0,700.0,10.0,1.0,,707.0,68.0,216.0,1608.0,0.0
34482,21.0,,1.0,77.0,300.0,0.0,1.0,,100.0,68.0,216.0,1608.0,0.0
17250,22.0,,1.0,60.0,600.0,0.0,1.0,7.0,171.0,68.0,216.0,1608.0,0.0
13639,40.0,0.0,2.0,64.0,700.0,10.0,1.0,43.0,291.0,68.0,216.0,1608.0,0.0
15378,23.0,0.0,2.0,51.0,600.0,130.0,1.0,,675.0,68.0,216.0,1608.0,0.0
21344,24.0,,2.0,3.0,100.0,0.0,1.0,,364.0,29.0,216.0,1608.0,0.0
26858,27.0,0.0,1.0,3.0,400.0,10.0,0.0,43.0,663.0,29.0,216.0,1608.0,0.0
34864,32.0,0.0,1.0,64.0,200.0,10.0,1.0,12.0,676.0,68.0,216.0,1608.0,0.0
27076,33.0,,2.0,45.0,400.0,30.0,1.0,,433.0,68.0,216.0,1608.0,0.0
34146,,,1.0,,,,1.0,,605.0,68.0,216.0,1608.0,0.0
15450,30.0,0.0,2.0,73.0,100.0,0.0,1.0,,618.0,68.0,216.0,1608.0,0.0
5533,19.0,,2.0,14.0,0.0,0.0,1.0,20.0,62.0,29.0,216.0,1608.0,0.0
16144,19.0,,2.0,50.0,800.0,0.0,1.0,,80.0,41.0,216.0,1608.0,0.0
16750,24.0,0.0,2.0,70.0,700.0,0.0,1.0,7.0,407.0,68.0,216.0,1608.0,0.0
33612,21.0,0.0,2.0,65.0,700.0,0.0,1.0,,606.0,68.0,216.0,1608.0,0.0
13828,18.0,1.0,1.0,67.0,300.0,0.0,1.0,7.0,439.0,68.0,216.0,1608.0,0.0
8451,23.0,,1.0,23.0,800.0,0.0,1.0,43.0,581.0,73.0,216.0,1608.0,0.0
36448,30.0,0.0,1.0,58.0,700.0,90.0,1.0,43.0,633.0,68.0,216.0,1608.0,0.0
33054,29.0,0.0,1.0,100.0,300.0,0.0,1.0,43.0,624.0,68.0,216.0,1608.0,0.0
15942,,,2.0,,,,1.0,,747.0,68.0,216.0,1608.0,0.0
11896,21.0,,2.0,11.0,900.0,40.0,1.0,,200.0,29.0,216.0,1608.0,0.0
34464,31.0,0.0,1.0,71.0,200.0,0.0,1.0,43.0,383.0,98.0,216.0,1608.0,0.0
23691,31.0,0.0,2.0,7.0,0.0,10.0,1.0,7.0,622.0,29.0,216.0,1608.0,0.0
27237,19.0,,2.0,25.0,200.0,10.0,1.0,,391.0,68.0,216.0,1608.0,0.0
34237,,,1.0,,,,1.0,,699.0,29.0,216.0,1608.0,0.0
5778,53.0,0.0,1.0,9.0,400.0,60.0,1.0,,12.0,29.0,216.0,1608.0,1.0
4734,23.0,0.0,1.0,58.0,400.0,0.0,1.0,7.0,504.0,68.0,216.0,1608.0,0.0
30647,23.0,0.0,2.0,81.0,600.0,0.0,1.0,,1249.0,73.0,216.0,1608.0,0.0
11536,24.0,0.0,2.0,54.0,200.0,0.0,1.0,,608.0,73.0,216.0,1608.0,0.0
2507,27.0,0.0,2.0,66.0,200.0,10.0,1.0,43.0,395.0,68.0,216.0,1608.0,0.0
28450,33.0,0.0,1.0,43.0,700.0,0.0,0.0,48.0,626.0,74.0,216.0,1608.0,0.0
6303,38.0,0.0,1.0,43.0,200.0,10.0,1.0,,1370.0,73.0,216.0,1608.0,0.0
15908,25.0,,1.0,19.0,400.0,30.0,1.0,7.0,80.0,62.0,216.0,1608.0,0.0
4858,23.0,0.0,2.0,112.0,100.0,0.0,0.0,,2233.0,68.0,216.0,1608.0,0.0
5325,31.0,0.0,2.0,64.0,800.0,0.0,0.0,43.0,580.0,68.0,216.0,1608.0,0.0
13456,45.0,0.0,2.0,92.0,300.0,2030.0,0.0,,614.0,68.0,216.0,1608.0,0.0
32855,42.0,1.0,1.0,10.0,600.0,0.0,1.0,43.0,456.0,68.0,216.0,1608.0,
12021,27.0,0.0,1.0,57.0,200.0,160.0,1.0,43.0,543.0,68.0,216.0,1608.0,0.0
31908,30.0,0.0,1.0,68.0,900.0,160.0,1.0,7.0,583.0,68.0,216.0,1608.0,0.0
17505,26.0,0.0,1.0,72.0,200.0,10.0,1.0,7.0,143.0,73.0,216.0,1608.0,0.0
8205,19.0,,2.0,67.0,700.0,0.0,1.0,7.0,435.0,68.0,216.0,1608.0,0.0
32698,24.0,0.0,1.0,32.0,500.0,0.0,1.0,43.0,438.0,68.0,216.0,1608.0,0.0
33829,21.0,0.0,1.0,24.0,500.0,0.0,1.0,7.0,746.0,73.0,216.0,1608.0,0.0
13711,18.0,0.0,2.0,51.0,300.0,0.0,1.0,,367.0,68.0,216.0,1608.0,0.0
15976,23.0,,1.0,11.0,300.0,0.0,1.0,,646.0,29.0,216.0,1608.0,0.0
25556,58.0,1.0,2.0,38.0,300.0,0.0,1.0,43.0,664.0,68.0,216.0,1608.0,0.0
13281,32.0,0.0,1.0,70.0,100.0,0.0,1.0,7.0,658.0,68.0,216.0,1608.0,0.0
16247,27.0,0.0,1.0,70.0,600.0,10.0,1.0,43.0,682.0,68.0,216.0,1608.0,0.0
8792,23.0,0.0,1.0,83.0,100.0,10.0,1.0,,203.0,68.0,216.0,1608.0,0.0
20735,19.0,0.0,1.0,23.0,200.0,70.0,1.0,43.0,596.0,23.0,216.0,1608.0,0.0
25757,25.0,0.0,1.0,70.0,600.0,0.0,0.0,43.0,202.0,68.0,216.0,1608.0,0.0
2335,32.0,,1.0,57.0,800.0,80.0,1.0,,329.0,73.0,216.0,1608.0,0.0
27488,26.0,0.0,1.0,56.0,500.0,20.0,1.0,7.0,586.0,73.0,216.0,1608.0,0.0
7765,40.0,,1.0,14.0,400.0,10.0,1.0,,269.0,29.0,216.0,1608.0,0.0
13598,33.0,0.0,1.0,46.0,800.0,500.0,1.0,,1624.0,73.0,216.0,1608.0,0.0
29563,18.0,,1.0,69.0,400.0,0.0,1.0,,590.0,68.0,216.0,1608.0,0.0
10537,26.0,0.0,1.0,78.0,700.0,30.0,1.0,,603.0,68.0,216.0,1608.0,0.0
10354,28.0,1.0,2.0,63.0,200.0,0.0,1.0,7.0,317.0,68.0,216.0,784.0,0.0
2028,20.0,0.0,2.0,48.0,0.0,290.0,1.0,,193.0,73.0,216.0,2005.0,0.0
40,54.0,1.0,2.0,57.0,300.0,0.0,1.0,,268.0,73.0,216.0,2005.0,0.0
27711,24.0,0.0,1.0,62.0,500.0,0.0,1.0,,638.0,64.0,216.0,2005.0,0.0
22522,37.0,0.0,1.0,49.0,200.0,0.0,1.0,,232.0,64.0,216.0,2005.0,1.0
32933,43.0,1.0,1.0,15.0,0.0,0.0,1.0,7.0,406.0,62.0,216.0,2005.0,1.0
6341,63.0,1.0,2.0,54.0,300.0,60.0,1.0,,56.0,29.0,216.0,2005.0,
14461,27.0,0.0,1.0,65.0,0.0,10.0,0.0,,707.0,68.0,81.0,1092.0,0.0
8396,50.0,,2.0,4.0,400.0,20.0,1.0,,202.0,64.0,81.0,1092.0,0.0
36655,21.0,0.0,1.0,65.0,800.0,30.0,1.0,,604.0,68.0,81.0,1092.0,0.0
7434,19.0,0.0,1.0,74.0,200.0,0.0,1.0,7.0,606.0,68.0,81.0,1092.0,0.0
18758,21.0,,1.0,17.0,500.0,0.0,1.0,,492.0,29.0,81.0,1092.0,0.0
31469,21.0,0.0,2.0,74.0,500.0,10.0,1.0,,577.0,68.0,81.0,1092.0,0.0
15552,49.0,,2.0,75.0,300.0,0.0,0.0,,138.0,68.0,81.0,1092.0,0.0
22205,35.0,,2.0,68.0,500.0,0.0,1.0,3.0,58.0,68.0,81.0,1092.0,0.0
10318,24.0,0.0,1.0,49.0,700.0,40.0,0.0,43.0,582.0,73.0,81.0,1092.0,0.0
22342,20.0,0.0,1.0,66.0,800.0,0.0,1.0,,109.0,68.0,81.0,1092.0,0.0
33292,,,1.0,,,,,,1461.0,73.0,81.0,1092.0,0.0
21971,40.0,0.0,2.0,68.0,100.0,0.0,1.0,,317.0,29.0,216.0,1350.0,0.0
16871,31.0,,2.0,66.0,800.0,120.0,1.0,,327.0,68.0,216.0,1350.0,0.0
10263,38.0,1.0,2.0,31.0,0.0,0.0,1.0,3.0,246.0,68.0,216.0,1350.0,0.0
15862,20.0,,2.0,71.0,800.0,0.0,1.0,43.0,434.0,73.0,216.0,561.0,0.0
4740,36.0,0.0,1.0,80.0,200.0,0.0,1.0,,634.0,68.0,216.0,561.0,1.0
25296,57.0,,1.0,27.0,200.0,0.0,1.0,12.0,157.0,66.0,147.0,179.0,0.0
7295,20.0,,2.0,30.0,200.0,0.0,1.0,7.0,74.0,29.0,99.0,50.0,0.0
33941,27.0,,2.0,71.0,600.0,0.0,1.0,7.0,591.0,63.0,99.0,50.0,0.0
30684,19.0,0.0,2.0,14.0,700.0,10.0,1.0,,537.0,29.0,222.0,1485.0,0.0
18570,23.0,,2.0,26.0,400.0,0.0,1.0,7.0,9.0,29.0,222.0,2176.0,0.0
8378,27.0,0.0,1.0,69.0,300.0,0.0,1.0,,529.0,73.0,222.0,2176.0,0.0
31874,31.0,0.0,1.0,61.0,400.0,440.0,1.0,43.0,385.0,68.0,110.0,1361.0,0.0
3961,29.0,0.0,1.0,79.0,200.0,0.0,1.0,43.0,358.0,85.0,110.0,1361.0,0.0
25261,33.0,,1.0,28.0,900.0,10.0,1.0,,213.0,66.0,110.0,1361.0,0.0
9169,24.0,1.0,2.0,67.0,100.0,80.0,1.0,43.0,204.0,68.0,110.0,1361.0,0.0
21576,20.0,,1.0,72.0,300.0,0.0,1.0,36.0,102.0,73.0,110.0,1361.0,0.0
12582,27.0,,2.0,25.0,800.0,0.0,1.0,,138.0,29.0,110.0,1361.0,0.0
24309,,,2.0,,,,1.0,,715.0,68.0,110.0,1361.0,0.0
30833,29.0,0.0,2.0,13.0,400.0,40.0,1.0,,565.0,29.0,110.0,1361.0,0.0
6186,30.0,0.0,1.0,61.0,800.0,0.0,1.0,,722.0,68.0,110.0,1361.0,0.0
4776,26.0,,1.0,70.0,600.0,420.0,1.0,43.0,164.0,68.0,110.0,1361.0,0.0
22783,25.0,0.0,1.0,45.0,800.0,0.0,1.0,,494.0,29.0,110.0,1361.0,
6203,24.0,0.0,1.0,13.0,700.0,60.0,1.0,,722.0,23.0,110.0,1361.0,0.0
23550,25.0,,2.0,37.0,200.0,0.0,1.0,,441.0,73.0,110.0,1361.0,0.0
20553,19.0,0.0,2.0,80.0,200.0,0.0,1.0,,404.0,73.0,110.0,1361.0,0.0
8103,36.0,0.0,2.0,44.0,300.0,0.0,1.0,36.0,66.0,68.0,110.0,1361.0,1.0
35435,68.0,1.0,2.0,37.0,100.0,210.0,1.0,36.0,64.0,73.0,110.0,1361.0,0.0
635,20.0,0.0,1.0,57.0,500.0,90.0,1.0,,670.0,23.0,110.0,1361.0,0.0
27143,30.0,0.0,1.0,29.0,700.0,70.0,1.0,,636.0,78.0,110.0,1361.0,0.0
2426,21.0,0.0,1.0,58.0,700.0,0.0,1.0,43.0,672.0,68.0,110.0,1361.0,0.0
32844,23.0,0.0,1.0,65.0,900.0,30.0,1.0,43.0,700.0,73.0,110.0,1361.0,0.0
34034,41.0,1.0,1.0,10.0,500.0,80.0,1.0,,666.0,29.0,110.0,1361.0,0.0
5732,52.0,,1.0,39.0,500.0,0.0,1.0,,41.0,23.0,110.0,1361.0,0.0
24358,30.0,0.0,1.0,69.0,600.0,0.0,1.0,,584.0,68.0,110.0,1361.0,0.0
5169,25.0,0.0,1.0,65.0,300.0,0.0,1.0,7.0,114.0,68.0,110.0,1361.0,0.0
26739,19.0,0.0,2.0,72.0,500.0,20.0,1.0,43.0,978.0,68.0,110.0,1361.0,0.0
11074,24.0,0.0,1.0,78.0,300.0,0.0,1.0,7.0,245.0,68.0,110.0,1361.0,0.0
17968,31.0,0.0,2.0,26.0,400.0,140.0,1.0,,194.0,73.0,110.0,1361.0,0.0
34148,32.0,,1.0,14.0,500.0,0.0,1.0,,52.0,73.0,110.0,1361.0,1.0
11140,22.0,0.0,1.0,12.0,400.0,0.0,1.0,,1563.0,23.0,110.0,1361.0,0.0
4861,26.0,0.0,1.0,35.0,300.0,0.0,1.0,,701.0,68.0,110.0,1361.0,0.0
11078,45.0,0.0,1.0,80.0,600.0,30.0,1.0,,693.0,68.0,110.0,1361.0,0.0
4023,23.0,0.0,2.0,70.0,600.0,10.0,1.0,43.0,714.0,73.0,110.0,1361.0,0.0
18558,19.0,,1.0,18.0,0.0,0.0,1.0,2.0,18.0,68.0,110.0,1361.0,
26425,22.0,0.0,2.0,64.0,100.0,0.0,0.0,43.0,702.0,73.0,110.0,1361.0,0.0
6324,21.0,0.0,1.0,5.0,500.0,0.0,1.0,12.0,2040.0,29.0,110.0,1361.0,0.0
9190,28.0,0.0,2.0,71.0,800.0,10.0,1.0,36.0,214.0,68.0,110.0,1361.0,0.0
12871,26.0,0.0,2.0,81.0,100.0,40.0,1.0,7.0,602.0,68.0,110.0,1361.0,0.0
18690,19.0,0.0,2.0,42.0,800.0,110.0,1.0,7.0,476.0,29.0,110.0,1361.0,0.0
2123,25.0,0.0,1.0,65.0,800.0,50.0,1.0,7.0,445.0,64.0,110.0,1361.0,0.0
12102,21.0,0.0,2.0,75.0,0.0,10.0,1.0,7.0,369.0,73.0,110.0,1361.0,0.0
23810,42.0,0.0,1.0,35.0,600.0,100.0,1.0,7.0,224.0,64.0,110.0,1361.0,0.0
13273,32.0,,2.0,80.0,400.0,0.0,1.0,,468.0,68.0,110.0,1361.0,1.0
33020,23.0,1.0,1.0,19.0,200.0,80.0,1.0,,143.0,29.0,110.0,1361.0,0.0
26214,23.0,0.0,1.0,56.0,0.0,0.0,1.0,,493.0,73.0,110.0,1361.0,0.0
18521,55.0,0.0,1.0,51.0,300.0,0.0,1.0,43.0,567.0,73.0,110.0,1361.0,1.0
22312,18.0,,1.0,62.0,100.0,70.0,1.0,7.0,158.0,64.0,110.0,1361.0,0.0
29265,26.0,0.0,2.0,57.0,500.0,10.0,0.0,,481.0,68.0,110.0,1361.0,0.0
7174,23.0,0.0,1.0,80.0,600.0,0.0,1.0,43.0,700.0,68.0,110.0,1361.0,0.0
12183,31.0,0.0,1.0,65.0,100.0,20.0,1.0,7.0,564.0,73.0,110.0,1361.0,0.0
693,29.0,0.0,2.0,69.0,400.0,10.0,1.0,7.0,1286.0,68.0,110.0,1361.0,0.0
33405,20.0,0.0,2.0,58.0,100.0,320.0,1.0,7.0,562.0,73.0,110.0,1361.0,0.0
7172,31.0,0.0,2.0,97.0,100.0,460.0,1.0,,1376.0,68.0,110.0,1361.0,0.0
22122,25.0,0.0,1.0,55.0,100.0,370.0,1.0,,530.0,23.0,110.0,1361.0,0.0
15969,47.0,,1.0,31.0,400.0,140.0,1.0,,578.0,68.0,110.0,1361.0,1.0
23727,27.0,0.0,1.0,67.0,800.0,10.0,1.0,7.0,615.0,73.0,110.0,1361.0,0.0
23317,30.0,0.0,1.0,69.0,700.0,60.0,1.0,,634.0,23.0,110.0,1361.0,0.0
35599,38.0,1.0,1.0,7.0,200.0,20.0,1.0,,229.0,29.0,110.0,1361.0,0.0
14774,26.0,0.0,1.0,28.0,900.0,0.0,1.0,,1978.0,23.0,110.0,1361.0,0.0
864,23.0,0.0,2.0,66.0,0.0,30.0,1.0,43.0,281.0,68.0,110.0,1361.0,0.0
14015,51.0,,1.0,23.0,200.0,0.0,1.0,,76.0,29.0,110.0,1361.0,1.0
24679,21.0,0.0,1.0,66.0,400.0,10.0,1.0,36.0,230.0,68.0,110.0,1078.0,0.0
8619,32.0,1.0,1.0,7.0,200.0,0.0,1.0,,556.0,23.0,110.0,1078.0,1.0
