id,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
17216,109.0,5.0,39.0,25.0,781.0,49.0,311.0,170.0,47.0,2.0,11.0,15.0,70.0,2.0,22.0,19.0
32193,12.0,1.0,9.0,1.0,182.0,3.0,113.0,19.0,21.0,0.0,13.0,1.0,132.0,1.0,71.0,16.0
757,22.0,0.0,6.0,0.0,501.0,10.0,252.0,34.0,52.0,1.0,26.0,1.0,41.0,0.0,11.0,0.0
19938,17.0,2.0,5.0,10.0,68.0,3.0,18.0,27.0,22.0,2.0,6.0,13.0,26.0,2.0,4.0,12.0
17807,101.0,5.0,47.0,13.0,6512.0,475.0,2789.0,1547.0,217.0,16.0,65.0,56.0,169.0,11.0,71.0,37.0
11250,171.0,5.0,72.0,29.0,3262.0,111.0,1406.0,811.0,157.0,12.0,42.0,51.0,176.0,9.0,47.0,53.0
33597,54.0,1.0,14.0,15.0,868.0,39.0,226.0,299.0,121.0,6.0,30.0,36.0,62.0,4.0,15.0,19.0
17079,54.0,2.0,16.0,11.0,505.0,25.0,155.0,163.0,82.0,4.0,17.0,23.0,209.0,6.0,51.0,68.0
35435,67.0,1.0,19.0,21.0,1234.0,52.0,390.0,439.0,52.0,3.0,10.0,27.0,54.0,3.0,9.0,28.0
22872,71.0,0.0,33.0,2.0,2144.0,40.0,1191.0,119.0,71.0,2.0,34.0,2.0,95.0,1.0,43.0,3.0
22571,35.0,0.0,22.0,3.0,2184.0,27.0,1324.0,119.0,81.0,1.0,45.0,3.0,73.0,0.0,39.0,4.0
34048,133.0,4.0,66.0,12.0,1655.0,60.0,880.0,226.0,146.0,5.0,63.0,23.0,120.0,3.0,64.0,13.0
17604,61.0,3.0,42.0,8.0,505.0,15.0,294.0,70.0,50.0,3.0,29.0,13.0,49.0,3.0,28.0,9.0
3902,328.0,26.0,181.0,42.0,3072.0,196.0,1648.0,492.0,347.0,26.0,172.0,55.0,168.0,13.0,87.0,21.0
18481,107.0,3.0,75.0,6.0,653.0,21.0,358.0,98.0,108.0,4.0,68.0,10.0,94.0,2.0,48.0,10.0
7412,40.0,0.0,19.0,1.0,178.0,6.0,83.0,18.0,30.0,0.0,12.0,1.0,38.0,1.0,19.0,2.0
6929,21.0,0.0,6.0,5.0,241.0,8.0,87.0,53.0,33.0,0.0,8.0,9.0,23.0,0.0,5.0,6.0
36218,141.0,1.0,80.0,2.0,3794.0,84.0,2285.0,275.0,111.0,1.0,71.0,1.0,95.0,1.0,67.0,2.0
26889,107.0,15.0,54.0,14.0,5445.0,278.0,2546.0,1265.0,113.0,14.0,51.0,23.0,206.0,23.0,93.0,38.0
18089,68.0,4.0,29.0,5.0,368.0,20.0,188.0,57.0,80.0,7.0,34.0,10.0,47.0,2.0,22.0,3.0
4503,193.0,5.0,64.0,59.0,2523.0,117.0,775.0,811.0,249.0,14.0,55.0,89.0,187.0,8.0,48.0,56.0
27390,14.0,0.0,10.0,0.0,309.0,6.0,166.0,57.0,18.0,0.0,10.0,2.0,82.0,1.0,50.0,12.0
33282,171.0,3.0,122.0,14.0,4384.0,150.0,2706.0,496.0,145.0,4.0,101.0,9.0,1180.0,37.0,826.0,98.0
15126,83.0,1.0,45.0,5.0,1942.0,35.0,1190.0,104.0,156.0,1.0,90.0,8.0,142.0,1.0,75.0,7.0
27732,136.0,5.0,82.0,19.0,1465.0,67.0,701.0,300.0,205.0,7.0,67.0,58.0,150.0,6.0,65.0,33.0
26336,198.0,13.0,68.0,53.0,3787.0,229.0,1369.0,1186.0,161.0,11.0,45.0,56.0,385.0,33.0,130.0,116.0
21992,173.0,3.0,92.0,21.0,3199.0,147.0,1588.0,589.0,254.0,5.0,119.0,37.0,223.0,10.0,128.0,25.0
24981,53.0,0.0,33.0,0.0,1778.0,30.0,1028.0,99.0,79.0,1.0,50.0,2.0,81.0,2.0,43.0,2.0
2514,136.0,11.0,80.0,18.0,1231.0,62.0,662.0,206.0,146.0,12.0,73.0,28.0,81.0,6.0,45.0,13.0
31445,84.0,1.0,49.0,10.0,2418.0,98.0,1284.0,321.0,125.0,3.0,69.0,19.0,396.0,14.0,179.0,56.0
964,8.0,1.0,4.0,2.0,19.0,2.0,10.0,4.0,8.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0
767,466.0,24.0,219.0,92.0,1942.0,83.0,965.0,407.0,458.0,24.0,204.0,100.0,221.0,11.0,124.0,45.0
35408,131.0,5.0,43.0,45.0,2393.0,107.0,670.0,855.0,250.0,11.0,61.0,94.0,210.0,1.0,38.0,94.0
7025,25.0,0.0,5.0,9.0,437.0,21.0,115.0,152.0,39.0,1.0,10.0,11.0,21.0,1.0,4.0,6.0
14019,60.0,1.0,48.0,0.0,1538.0,34.0,1043.0,117.0,38.0,2.0,27.0,1.0,254.0,2.0,196.0,9.0
2669,25.0,1.0,9.0,3.0,405.0,8.0,228.0,41.0,22.0,0.0,12.0,1.0,69.0,2.0,45.0,3.0
36992,34.0,0.0,20.0,3.0,337.0,5.0,163.0,55.0,65.0,0.0,38.0,3.0,140.0,1.0,77.0,21.0
31730,39.0,2.0,19.0,10.0,1105.0,36.0,502.0,227.0,30.0,0.0,11.0,12.0,221.0,6.0,84.0,64.0
1684,65.0,1.0,38.0,4.0,401.0,14.0,213.0,56.0,47.0,1.0,26.0,5.0,104.0,8.0,57.0,11.0
33094,6.0,0.0,5.0,0.0,689.0,6.0,437.0,17.0,16.0,0.0,10.0,1.0,11.0,1.0,7.0,0.0
26943,80.0,2.0,40.0,11.0,1547.0,44.0,860.0,173.0,111.0,5.0,62.0,13.0,281.0,8.0,189.0,16.0
25151,489.0,21.0,211.0,74.0,3658.0,130.0,1543.0,739.0,215.0,11.0,82.0,46.0,293.0,14.0,129.0,55.0
13642,325.0,15.0,181.0,48.0,4144.0,143.0,2295.0,620.0,260.0,8.0,130.0,48.0,294.0,13.0,150.0,62.0
26089,89.0,0.0,51.0,3.0,426.0,2.0,274.0,14.0,55.0,0.0,30.0,1.0,39.0,1.0,25.0,1.0
32524,205.0,9.0,93.0,41.0,2678.0,152.0,997.0,726.0,177.0,12.0,74.0,46.0,108.0,5.0,39.0,33.0
35061,81.0,8.0,46.0,7.0,414.0,19.0,193.0,56.0,46.0,4.0,24.0,10.0,32.0,1.0,13.0,3.0
15546,17.0,0.0,13.0,2.0,233.0,13.0,134.0,38.0,28.0,2.0,16.0,6.0,45.0,2.0,28.0,8.0
15648,111.0,2.0,82.0,4.0,2609.0,70.0,1473.0,329.0,278.0,13.0,146.0,41.0,316.0,11.0,144.0,83.0
7982,13.0,1.0,6.0,2.0,161.0,10.0,55.0,39.0,24.0,1.0,7.0,2.0,6.0,1.0,3.0,1.0
35259,125.0,4.0,67.0,11.0,2255.0,64.0,1349.0,242.0,210.0,8.0,120.0,26.0,216.0,5.0,126.0,30.0
14,178.0,4.0,114.0,12.0,2769.0,69.0,1618.0,357.0,142.0,2.0,88.0,17.0,73.0,2.0,40.0,7.0
35094,117.0,1.0,58.0,9.0,776.0,17.0,355.0,97.0,97.0,0.0,45.0,11.0,198.0,3.0,88.0,18.0
2466,,,,,216.0,14.0,77.0,32.0,38.0,5.0,14.0,5.0,51.0,5.0,20.0,15.0
26887,,,,,10.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8190,535.0,23.0,150.0,175.0,3762.0,258.0,1366.0,1094.0,589.0,33.0,153.0,213.0,232.0,12.0,62.0,82.0
29912,67.0,1.0,41.0,6.0,1805.0,106.0,970.0,305.0,90.0,5.0,46.0,12.0,283.0,25.0,180.0,36.0
2259,29.0,0.0,13.0,1.0,462.0,13.0,248.0,43.0,66.0,3.0,35.0,4.0,146.0,5.0,73.0,12.0
9258,198.0,5.0,122.0,21.0,880.0,34.0,432.0,187.0,130.0,8.0,58.0,35.0,55.0,3.0,24.0,14.0
33805,14.0,1.0,10.0,2.0,524.0,18.0,333.0,51.0,44.0,2.0,30.0,3.0,68.0,1.0,47.0,7.0
19216,152.0,12.0,53.0,54.0,852.0,57.0,255.0,304.0,109.0,8.0,30.0,40.0,102.0,4.0,28.0,43.0
2074,116.0,7.0,33.0,23.0,354.0,11.0,107.0,79.0,59.0,2.0,13.0,21.0,88.0,2.0,20.0,26.0
19860,241.0,16.0,77.0,75.0,738.0,43.0,257.0,225.0,173.0,9.0,34.0,68.0,99.0,6.0,25.0,39.0
29862,25.0,1.0,19.0,4.0,692.0,13.0,403.0,73.0,52.0,2.0,31.0,6.0,36.0,2.0,20.0,2.0
14926,124.0,6.0,78.0,8.0,3606.0,125.0,1987.0,523.0,225.0,7.0,126.0,24.0,168.0,8.0,91.0,32.0
29487,141.0,5.0,44.0,59.0,1014.0,34.0,269.0,319.0,127.0,6.0,30.0,51.0,136.0,2.0,42.0,44.0
8627,262.0,4.0,177.0,16.0,1539.0,29.0,1002.0,101.0,126.0,1.0,78.0,6.0,175.0,1.0,104.0,12.0
22760,1.0,0.0,0.0,0.0,12.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
17981,66.0,3.0,21.0,20.0,955.0,46.0,325.0,295.0,114.0,1.0,14.0,49.0,118.0,4.0,28.0,38.0
30197,101.0,11.0,50.0,24.0,573.0,40.0,261.0,94.0,133.0,13.0,64.0,32.0,44.0,3.0,18.0,5.0
34646,107.0,0.0,72.0,7.0,1396.0,39.0,805.0,144.0,99.0,2.0,61.0,8.0,150.0,2.0,95.0,12.0
9848,109.0,0.0,63.0,5.0,1442.0,28.0,817.0,149.0,115.0,0.0,60.0,8.0,214.0,4.0,128.0,12.0
25719,284.0,15.0,126.0,72.0,2275.0,118.0,861.0,640.0,263.0,15.0,66.0,92.0,146.0,6.0,29.0,52.0
35264,23.0,0.0,16.0,3.0,1212.0,21.0,777.0,66.0,38.0,1.0,24.0,3.0,38.0,2.0,33.0,0.0
7179,829.0,49.0,405.0,191.0,5078.0,281.0,2390.0,1177.0,824.0,53.0,310.0,250.0,493.0,35.0,202.0,164.0
16096,39.0,0.0,10.0,13.0,408.0,14.0,126.0,147.0,37.0,0.0,7.0,14.0,23.0,0.0,7.0,7.0
23287,55.0,3.0,22.0,15.0,2855.0,213.0,1194.0,608.0,115.0,12.0,24.0,36.0,126.0,19.0,45.0,38.0
19648,427.0,10.0,231.0,86.0,11354.0,523.0,5043.0,2760.0,456.0,17.0,199.0,113.0,198.0,9.0,102.0,52.0
30870,105.0,5.0,29.0,35.0,1316.0,61.0,455.0,381.0,155.0,4.0,31.0,51.0,217.0,5.0,49.0,80.0
23431,139.0,9.0,89.0,9.0,5530.0,335.0,2958.0,876.0,198.0,12.0,117.0,21.0,341.0,23.0,207.0,35.0
33110,177.0,3.0,107.0,22.0,1541.0,48.0,766.0,277.0,217.0,5.0,106.0,47.0,294.0,10.0,153.0,50.0
31314,59.0,0.0,38.0,0.0,1301.0,38.0,708.0,190.0,118.0,1.0,64.0,10.0,198.0,3.0,103.0,18.0
35254,19.0,0.0,11.0,3.0,312.0,4.0,168.0,36.0,15.0,0.0,8.0,3.0,18.0,0.0,8.0,1.0
32685,54.0,0.0,29.0,12.0,675.0,19.0,319.0,123.0,39.0,1.0,18.0,8.0,65.0,2.0,30.0,11.0
18504,7.0,0.0,4.0,0.0,101.0,3.0,52.0,4.0,25.0,2.0,16.0,1.0,78.0,4.0,45.0,3.0
32162,109.0,6.0,77.0,4.0,2866.0,109.0,1769.0,291.0,285.0,8.0,193.0,16.0,324.0,8.0,182.0,39.0
8809,84.0,1.0,63.0,6.0,609.0,15.0,354.0,70.0,68.0,1.0,54.0,9.0,66.0,1.0,43.0,6.0
20252,126.0,12.0,42.0,40.0,1046.0,53.0,325.0,342.0,220.0,15.0,49.0,77.0,131.0,9.0,40.0,41.0
22486,241.0,18.0,136.0,34.0,3010.0,160.0,1633.0,446.0,263.0,21.0,154.0,31.0,147.0,12.0,74.0,20.0
35952,35.0,0.0,27.0,1.0,466.0,9.0,253.0,45.0,48.0,1.0,32.0,3.0,63.0,2.0,31.0,5.0
24596,52.0,4.0,24.0,10.0,2227.0,87.0,977.0,493.0,88.0,8.0,35.0,24.0,98.0,5.0,39.0,25.0
30433,38.0,4.0,16.0,6.0,535.0,36.0,278.0,96.0,15.0,0.0,6.0,2.0,67.0,4.0,23.0,17.0
7936,135.0,4.0,73.0,17.0,3578.0,124.0,1911.0,488.0,233.0,9.0,125.0,33.0,82.0,4.0,41.0,16.0
33455,48.0,5.0,15.0,12.0,171.0,10.0,61.0,41.0,51.0,4.0,13.0,12.0,33.0,2.0,12.0,7.0
35885,49.0,2.0,28.0,5.0,3728.0,148.0,1992.0,575.0,80.0,3.0,46.0,10.0,128.0,5.0,67.0,18.0
16663,224.0,8.0,127.0,24.0,1788.0,77.0,876.0,318.0,230.0,8.0,120.0,32.0,133.0,8.0,76.0,12.0
32918,33.0,0.0,21.0,0.0,170.0,3.0,115.0,13.0,48.0,0.0,32.0,2.0,47.0,0.0,30.0,1.0
22692,115.0,8.0,27.0,49.0,615.0,37.0,180.0,223.0,129.0,9.0,25.0,47.0,116.0,8.0,27.0,46.0
2326,8.0,0.0,5.0,1.0,209.0,5.0,111.0,23.0,26.0,0.0,17.0,2.0,22.0,0.0,14.0,2.0
24204,43.0,2.0,4.0,8.0,50.0,4.0,9.0,15.0,32.0,1.0,2.0,8.0,17.0,0.0,0.0,3.0
10370,119.0,11.0,69.0,15.0,5878.0,355.0,2584.0,1234.0,140.0,9.0,60.0,27.0,310.0,26.0,145.0,51.0
4691,16.0,0.0,5.0,8.0,18.0,0.0,5.0,5.0,5.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0
30619,36.0,0.0,26.0,1.0,668.0,16.0,372.0,77.0,58.0,4.0,32.0,4.0,61.0,1.0,40.0,1.0
21265,142.0,5.0,62.0,32.0,1456.0,49.0,469.0,441.0,158.0,3.0,36.0,51.0,72.0,0.0,12.0,26.0
3749,86.0,3.0,51.0,6.0,1479.0,53.0,822.0,243.0,75.0,2.0,26.0,14.0,987.0,15.0,626.0,129.0
27285,381.0,10.0,236.0,33.0,6333.0,231.0,3449.0,815.0,422.0,13.0,244.0,46.0,144.0,5.0,71.0,23.0
29706,22.0,0.0,17.0,0.0,177.0,4.0,108.0,14.0,35.0,1.0,25.0,1.0,42.0,0.0,25.0,1.0
22588,15.0,1.0,8.0,2.0,1330.0,79.0,663.0,232.0,48.0,2.0,18.0,8.0,30.0,1.0,7.0,6.0
2660,120.0,6.0,70.0,17.0,1146.0,42.0,640.0,163.0,122.0,3.0,56.0,18.0,79.0,1.0,41.0,8.0
14426,49.0,4.0,19.0,8.0,233.0,19.0,94.0,44.0,74.0,6.0,34.0,10.0,59.0,1.0,24.0,9.0
28955,76.0,4.0,39.0,15.0,1537.0,76.0,722.0,301.0,121.0,7.0,58.0,31.0,173.0,12.0,92.0,34.0
29148,276.0,22.0,135.0,52.0,4050.0,222.0,1629.0,1036.0,287.0,14.0,102.0,76.0,297.0,16.0,115.0,83.0
25972,169.0,8.0,100.0,25.0,3929.0,227.0,2217.0,651.0,317.0,17.0,167.0,68.0,106.0,4.0,73.0,8.0
6067,102.0,2.0,55.0,7.0,417.0,7.0,241.0,23.0,6.0,1.0,2.0,1.0,22.0,1.0,14.0,1.0
12103,28.0,1.0,14.0,1.0,1480.0,41.0,794.0,155.0,63.0,2.0,30.0,6.0,50.0,1.0,31.0,2.0
4283,49.0,2.0,25.0,5.0,2378.0,76.0,1248.0,374.0,55.0,1.0,19.0,6.0,68.0,0.0,35.0,10.0
33439,46.0,3.0,31.0,3.0,531.0,16.0,305.0,61.0,52.0,2.0,28.0,4.0,44.0,3.0,32.0,3.0
12053,30.0,0.0,13.0,8.0,713.0,22.0,264.0,201.0,48.0,0.0,18.0,16.0,63.0,2.0,30.0,16.0
8664,39.0,0.0,20.0,4.0,1243.0,44.0,773.0,133.0,72.0,4.0,37.0,6.0,107.0,3.0,68.0,13.0
31681,19.0,0.0,12.0,4.0,159.0,6.0,93.0,25.0,35.0,1.0,21.0,6.0,34.0,0.0,20.0,7.0
31384,1.0,0.0,0.0,0.0,138.0,2.0,85.0,7.0,5.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0
636,201.0,6.0,125.0,27.0,1560.0,56.0,795.0,289.0,207.0,5.0,114.0,33.0,161.0,6.0,85.0,30.0
17871,4.0,0.0,2.0,3.0,61.0,3.0,16.0,17.0,6.0,1.0,2.0,1.0,18.0,2.0,6.0,6.0
29834,72.0,2.0,40.0,12.0,1396.0,41.0,963.0,102.0,58.0,2.0,36.0,5.0,58.0,0.0,38.0,4.0
26723,98.0,12.0,40.0,22.0,161.0,16.0,71.0,38.0,16.0,2.0,4.0,8.0,5.0,2.0,2.0,4.0
5493,23.0,8.0,8.0,10.0,48.0,6.0,27.0,10.0,6.0,1.0,1.0,2.0,6.0,3.0,3.0,2.0
19607,148.0,10.0,35.0,64.0,2858.0,159.0,610.0,1305.0,226.0,19.0,39.0,105.0,97.0,6.0,16.0,65.0
35284,58.0,1.0,31.0,3.0,3450.0,135.0,1774.0,609.0,185.0,5.0,86.0,37.0,306.0,18.0,146.0,72.0
18618,269.0,9.0,69.0,72.0,507.0,25.0,151.0,143.0,122.0,1.0,12.0,35.0,133.0,4.0,37.0,32.0
13818,48.0,4.0,21.0,18.0,624.0,36.0,201.0,204.0,55.0,3.0,18.0,24.0,57.0,2.0,19.0,22.0
6134,79.0,5.0,43.0,9.0,555.0,24.0,258.0,110.0,58.0,5.0,26.0,12.0,32.0,4.0,17.0,5.0
15309,18.0,0.0,12.0,1.0,579.0,12.0,291.0,102.0,32.0,0.0,15.0,7.0,59.0,1.0,29.0,12.0
19715,251.0,11.0,110.0,47.0,8655.0,441.0,3790.0,2109.0,271.0,21.0,91.0,92.0,389.0,26.0,157.0,87.0
11986,29.0,1.0,17.0,3.0,608.0,17.0,310.0,77.0,58.0,3.0,32.0,6.0,75.0,2.0,44.0,5.0
28383,20.0,1.0,16.0,0.0,785.0,40.0,412.0,109.0,28.0,2.0,21.0,2.0,32.0,1.0,15.0,2.0
11202,491.0,15.0,310.0,46.0,3896.0,165.0,1826.0,765.0,284.0,13.0,153.0,45.0,265.0,10.0,109.0,50.0
13741,51.0,2.0,23.0,10.0,1391.0,68.0,784.0,220.0,93.0,6.0,43.0,23.0,41.0,1.0,21.0,5.0
30641,34.0,3.0,16.0,8.0,233.0,5.0,106.0,31.0,39.0,3.0,18.0,9.0,22.0,3.0,11.0,9.0
25575,130.0,9.0,57.0,34.0,685.0,30.0,299.0,178.0,116.0,4.0,57.0,22.0,72.0,3.0,39.0,16.0
32694,220.0,8.0,94.0,50.0,2382.0,125.0,920.0,634.0,272.0,15.0,92.0,67.0,164.0,14.0,73.0,34.0
31090,50.0,2.0,34.0,5.0,4411.0,143.0,2913.0,360.0,146.0,6.0,110.0,13.0,175.0,4.0,125.0,11.0
4654,119.0,4.0,42.0,35.0,621.0,34.0,225.0,196.0,110.0,7.0,36.0,36.0,129.0,14.0,44.0,52.0
32875,74.0,2.0,50.0,5.0,568.0,10.0,343.0,52.0,67.0,0.0,33.0,9.0,47.0,1.0,26.0,6.0
24405,175.0,6.0,67.0,35.0,4625.0,256.0,1780.0,1203.0,271.0,12.0,69.0,86.0,274.0,9.0,98.0,68.0
24459,13.0,0.0,7.0,3.0,81.0,1.0,33.0,19.0,19.0,0.0,12.0,2.0,15.0,0.0,6.0,0.0
32024,31.0,4.0,16.0,10.0,252.0,17.0,78.0,71.0,34.0,3.0,9.0,15.0,44.0,2.0,18.0,14.0
4260,22.0,1.0,15.0,1.0,353.0,11.0,217.0,21.0,21.0,2.0,14.0,2.0,19.0,2.0,13.0,1.0
33831,151.0,5.0,90.0,8.0,1833.0,65.0,988.0,305.0,148.0,3.0,75.0,23.0,223.0,16.0,135.0,36.0
3798,3.0,1.0,2.0,0.0,182.0,4.0,124.0,12.0,3.0,1.0,2.0,0.0,9.0,1.0,6.0,1.0
35188,153.0,8.0,55.0,42.0,6203.0,298.0,2667.0,1457.0,256.0,14.0,88.0,70.0,221.0,9.0,68.0,56.0
19514,47.0,3.0,24.0,7.0,484.0,17.0,284.0,65.0,58.0,2.0,25.0,7.0,72.0,6.0,50.0,7.0
14768,57.0,2.0,31.0,3.0,589.0,19.0,284.0,96.0,51.0,2.0,25.0,3.0,47.0,2.0,24.0,4.0
281,2.0,0.0,0.0,0.0,214.0,2.0,114.0,15.0,18.0,0.0,7.0,1.0,66.0,1.0,26.0,7.0
22580,46.0,2.0,9.0,23.0,618.0,49.0,216.0,174.0,31.0,2.0,11.0,10.0,13.0,0.0,2.0,1.0
8574,34.0,0.0,17.0,4.0,1015.0,35.0,574.0,139.0,101.0,3.0,50.0,15.0,85.0,3.0,57.0,7.0
35099,9.0,0.0,2.0,1.0,1142.0,75.0,427.0,292.0,36.0,2.0,5.0,10.0,34.0,1.0,8.0,7.0
34816,52.0,3.0,16.0,9.0,265.0,9.0,121.0,31.0,17.0,0.0,4.0,1.0,17.0,0.0,7.0,0.0
34923,53.0,3.0,21.0,12.0,383.0,19.0,145.0,113.0,86.0,7.0,37.0,27.0,111.0,6.0,34.0,46.0
33406,64.0,0.0,38.0,1.0,1099.0,36.0,575.0,119.0,128.0,0.0,61.0,5.0,209.0,2.0,108.0,12.0
1179,113.0,1.0,53.0,25.0,1490.0,53.0,759.0,271.0,314.0,8.0,160.0,63.0,315.0,9.0,132.0,77.0
1786,95.0,6.0,20.0,36.0,402.0,28.0,123.0,151.0,84.0,8.0,19.0,33.0,68.0,3.0,16.0,33.0
19460,57.0,1.0,37.0,6.0,1786.0,60.0,1096.0,165.0,161.0,5.0,95.0,20.0,83.0,4.0,58.0,12.0
4557,103.0,6.0,60.0,9.0,1295.0,31.0,728.0,113.0,179.0,7.0,79.0,21.0,134.0,3.0,63.0,21.0
31485,249.0,16.0,119.0,41.0,3022.0,202.0,1426.0,596.0,205.0,15.0,93.0,40.0,140.0,13.0,52.0,35.0
1618,8.0,0.0,7.0,0.0,315.0,2.0,210.0,6.0,24.0,0.0,22.0,1.0,22.0,0.0,15.0,1.0
5441,24.0,0.0,11.0,1.0,488.0,24.0,261.0,54.0,47.0,1.0,30.0,2.0,35.0,0.0,20.0,3.0
21068,37.0,1.0,25.0,3.0,4656.0,227.0,2607.0,740.0,133.0,5.0,73.0,12.0,107.0,4.0,62.0,14.0
8380,79.0,1.0,51.0,2.0,485.0,15.0,281.0,40.0,52.0,1.0,36.0,6.0,53.0,3.0,35.0,6.0
8789,172.0,1.0,113.0,10.0,5121.0,174.0,2866.0,635.0,98.0,0.0,53.0,10.0,161.0,9.0,96.0,23.0
24870,195.0,5.0,108.0,37.0,4083.0,164.0,1965.0,839.0,418.0,19.0,198.0,108.0,387.0,25.0,161.0,113.0
32453,72.0,2.0,31.0,18.0,2805.0,145.0,1262.0,699.0,172.0,6.0,71.0,39.0,120.0,7.0,52.0,25.0
10249,49.0,1.0,27.0,2.0,1792.0,42.0,1013.0,201.0,66.0,2.0,39.0,8.0,99.0,4.0,63.0,7.0
26362,12.0,0.0,6.0,0.0,152.0,2.0,86.0,11.0,15.0,0.0,10.0,0.0,9.0,0.0,5.0,0.0
34347,151.0,2.0,91.0,6.0,2413.0,53.0,1391.0,284.0,354.0,15.0,191.0,37.0,395.0,9.0,235.0,25.0
26068,35.0,4.0,24.0,2.0,311.0,14.0,147.0,61.0,38.0,1.0,28.0,2.0,23.0,2.0,20.0,0.0
26651,51.0,5.0,23.0,13.0,795.0,23.0,384.0,154.0,113.0,6.0,47.0,26.0,204.0,9.0,95.0,30.0
25619,161.0,2.0,107.0,0.0,2744.0,54.0,1589.0,241.0,392.0,11.0,218.0,41.0,239.0,3.0,124.0,25.0
20699,37.0,2.0,16.0,9.0,183.0,6.0,74.0,40.0,96.0,6.0,31.0,32.0,23.0,2.0,9.0,6.0
10504,283.0,11.0,147.0,37.0,8319.0,349.0,3839.0,1727.0,540.0,18.0,233.0,125.0,1115.0,42.0,475.0,272.0
16136,6.0,1.0,4.0,2.0,77.0,5.0,31.0,18.0,8.0,0.0,3.0,2.0,5.0,0.0,1.0,1.0
9946,59.0,1.0,35.0,0.0,655.0,15.0,381.0,62.0,97.0,2.0,58.0,3.0,65.0,0.0,40.0,3.0
2952,5.0,0.0,3.0,0.0,20.0,0.0,13.0,3.0,6.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0
33590,139.0,4.0,58.0,31.0,2457.0,108.0,1114.0,553.0,110.0,6.0,40.0,30.0,178.0,8.0,60.0,57.0
10991,38.0,0.0,20.0,8.0,348.0,13.0,191.0,46.0,45.0,0.0,28.0,5.0,55.0,1.0,33.0,4.0
26351,109.0,3.0,57.0,18.0,694.0,35.0,341.0,148.0,257.0,10.0,95.0,70.0,153.0,6.0,71.0,36.0
15615,52.0,0.0,29.0,3.0,585.0,7.0,331.0,64.0,75.0,0.0,41.0,8.0,40.0,1.0,22.0,5.0
1483,175.0,5.0,86.0,38.0,1491.0,52.0,591.0,420.0,132.0,5.0,38.0,40.0,122.0,6.0,36.0,34.0
669,44.0,1.0,23.0,7.0,1557.0,48.0,853.0,194.0,67.0,2.0,33.0,12.0,92.0,4.0,53.0,13.0
3340,78.0,3.0,39.0,11.0,719.0,28.0,296.0,151.0,67.0,1.0,22.0,11.0,56.0,4.0,24.0,5.0
27130,74.0,0.0,45.0,5.0,484.0,13.0,296.0,44.0,56.0,0.0,29.0,5.0,115.0,0.0,75.0,9.0
5856,66.0,3.0,43.0,3.0,273.0,16.0,150.0,48.0,52.0,4.0,24.0,8.0,165.0,8.0,89.0,22.0
34153,58.0,2.0,36.0,8.0,1189.0,44.0,529.0,238.0,84.0,5.0,31.0,22.0,121.0,5.0,49.0,30.0
4398,22.0,0.0,16.0,1.0,168.0,6.0,104.0,21.0,57.0,5.0,41.0,5.0,38.0,2.0,30.0,2.0
5988,45.0,0.0,26.0,4.0,434.0,9.0,249.0,48.0,23.0,0.0,8.0,2.0,7.0,0.0,3.0,0.0
2367,121.0,7.0,53.0,32.0,871.0,40.0,328.0,241.0,164.0,8.0,68.0,41.0,93.0,7.0,48.0,26.0
10925,203.0,16.0,81.0,60.0,2209.0,114.0,771.0,678.0,263.0,20.0,70.0,97.0,241.0,17.0,72.0,100.0
17244,97.0,10.0,25.0,29.0,163.0,6.0,53.0,54.0,95.0,11.0,26.0,33.0,48.0,2.0,16.0,17.0
25996,231.0,6.0,118.0,42.0,7938.0,237.0,4457.0,1238.0,467.0,15.0,219.0,107.0,352.0,16.0,157.0,107.0
31713,68.0,6.0,41.0,11.0,1219.0,75.0,627.0,240.0,125.0,10.0,71.0,20.0,70.0,8.0,45.0,11.0
24558,1.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
14825,18.0,0.0,6.0,1.0,335.0,10.0,150.0,63.0,22.0,2.0,6.0,3.0,35.0,2.0,14.0,6.0
194,72.0,4.0,25.0,15.0,1205.0,71.0,380.0,380.0,68.0,4.0,20.0,13.0,53.0,4.0,15.0,17.0
36453,63.0,0.0,39.0,2.0,424.0,4.0,232.0,32.0,72.0,0.0,46.0,3.0,75.0,0.0,51.0,0.0
16604,182.0,4.0,97.0,13.0,1546.0,27.0,899.0,94.0,222.0,4.0,124.0,15.0,63.0,0.0,36.0,6.0
7521,13.0,0.0,2.0,4.0,409.0,20.0,108.0,133.0,29.0,3.0,4.0,18.0,33.0,2.0,9.0,11.0
